Datetime,open,high,low,close,return_close,MA_8,MA_21,MA_30,MA_50,MA_100,MA_200,positive_returns,MA_UP,MA_DOWN,Derivada_8,Derivada_21,Derivada_30,Derivada_50,Derivada_100,Derivada_200
2022-05-27 00:00:00+01:00,0.9316999912261963,0.9318000078201294,0.9311000108718872,0.9315000176429749,,,,,,,,False,False,False,,,,,,
2022-05-27 01:00:00+01:00,0.9312999844551086,0.9315999746322632,0.9305999875068665,0.9305999875068665,-0.0009662159088152933,,,,,,,False,False,False,,,,,,
2022-05-27 02:00:00+01:00,0.9308000206947327,0.9312999844551086,0.9286999702453613,0.9289000034332275,-0.0018267613329688848,,,,,,,False,False,False,,,,,,
2022-05-27 03:00:00+01:00,0.929099977016449,0.9297999739646912,0.9290000200271606,0.9294999837875366,0.0006459041361734918,,,,,,,True,False,False,,,,,,
2022-05-27 04:00:00+01:00,0.9293000102043152,0.9296000003814697,0.928600013256073,0.9291999936103821,-0.000322743606656295,,,,,,,False,False,False,,,,,,
2022-05-27 05:00:00+01:00,0.9294999837875366,0.9296000003814697,0.9289000034332275,0.9296000003814697,0.0004304851203598137,,,,,,,True,False,False,,,,,,
2022-05-27 06:00:00+01:00,0.9296000003814697,0.930400013923645,0.9291999936103821,0.9300000071525574,0.0004302998826630766,,,,,,,True,False,False,,,,,,
2022-05-27 07:00:00+01:00,0.9298999905586243,0.930899977684021,0.9294999837875366,0.930899977684021,0.0009677102414429317,0.9300249963998795,,,,,,True,False,False,,,,,,
2022-05-27 08:00:00+01:00,0.9307000041007996,0.9314000010490417,0.9296000003814697,0.9312999844551086,0.000429698980209281,0.9299999922513962,,,,,,True,False,False,-2.5004148483276367e-05,,,,,
2022-05-27 09:00:00+01:00,0.9312999844551086,0.9319999814033508,0.9305999875068665,0.9318000078201294,0.0005369090232651974,0.930149994790554,,,,,,True,False,False,0.00015000253915786743,,,,,
2022-05-27 10:00:00+01:00,0.9315999746322632,0.9327999949455261,0.9315000176429749,0.9327999949455261,0.0010731778461090524,0.9306374937295914,,,,,,True,False,False,0.000487498939037323,,,,,
2022-05-27 11:00:00+01:00,0.9329000115394592,0.934499979019165,0.932699978351593,0.9340999722480774,0.001393629191247081,0.931212492287159,,,,,,True,False,False,0.0005749985575675964,,,,,
2022-05-27 12:00:00+01:00,0.9344000220298767,0.934499979019165,0.9326000213623047,0.9337999820709229,-0.0003211542512228105,0.9317874908447266,,,,,,False,False,False,0.0005749985575675964,,,,,
2022-05-27 13:00:00+01:00,0.9336000084877014,0.9336000084877014,0.9318000078201294,0.9329000115394592,-0.0009637722732310783,0.9321999922394753,,,,,,False,False,False,0.00041250139474868774,,,,,
