Datetime,open,high,low,close,return_close,MA_8,MA_21,MA_30,MA_50,MA_100,MA_200,positive_returns,MA_UP,MA_DOWN,Derivada_8,Derivada_21,Derivada_30,Derivada_50,Derivada_100,Derivada_200,UP_series
2023-05-22 09:30:00-04:00,180.6999969482422,181.16000366210938,180.3300018310547,180.56619262695312,,,,,,,,False,False,False,,,,,,,0
2023-05-22 09:31:00-04:00,180.57000732421875,181.52999877929688,180.11000061035156,181.52999877929688,0.005337688845967747,,,,,,,True,False,False,,,,,,,0
2023-05-22 09:32:00-04:00,181.42999267578125,182.58999633789062,181.4199981689453,182.5,0.005343476159455296,,,,,,,True,False,False,,,,,,,0
2023-05-22 09:33:00-04:00,182.4700927734375,182.94000244140625,182.3000030517578,182.4199981689453,-0.0004383661975598807,,,,,,,False,False,False,,,,,,,0
2023-05-22 09:34:00-04:00,182.39999389648438,182.86000061035156,182.14999389648438,182.86000061035156,0.0024120296339371627,,,,,,,True,False,False,,,,,,,0
2023-05-22 09:35:00-04:00,182.86000061035156,183.24000549316406,182.60000610351562,183.06500244140625,0.0011210862428656654,,,,,,,True,False,False,,,,,,,0
2023-05-22 09:36:00-04:00,183.05999755859375,183.5399932861328,182.97999572753906,183.39999389648438,0.0018299044088743166,,,,,,,True,False,False,,,,,,,0
2023-05-22 09:37:00-04:00,183.39999389648438,183.47000122070312,182.91000366210938,183.02000427246094,-0.002071917320989214,182.4201488494873,,,,,,False,False,False,,,,,,,0
2023-05-22 09:38:00-04:00,183.02220153808594,183.22999572753906,182.960693359375,183.10009765625,0.00043762092623400584,182.7368869781494,,,,,,True,False,False,0.3167381286621094,,,,,,0
2023-05-22 09:39:00-04:00,183.08999633789062,183.19000244140625,182.67999267578125,182.72999572753906,-0.0020213092917392705,182.8868865966797,,,,,,False,False,False,0.14999961853027344,,,,,,0
2023-05-22 09:40:00-04:00,182.75,183.16000366210938,182.60000610351562,182.77999877929688,0.00027364446411071164,182.9218864440918,,,,,,True,False,False,0.034999847412109375,,,,,,0
