Datetime,open,high,low,close,return_close,MA_8,MA_21,MA_30,MA_50,MA_100,MA_200,positive_returns,MA_UP,MA_DOWN,Derivada_8,Derivada_21,Derivada_30,Derivada_50,Derivada_100,Derivada_200
2022-06-06 10:30:00-04:00,192.02999877929688,192.47999572753906,187.6699981689453,188.44219970703125,-0.018887944389275102,188.44017791748047,189.2610866001674,188.6565704345703,,,,False,False,True,-0.14909934997558594,0.134871709914421,0.0030731201171931843,,,
2022-06-06 11:30:00-04:00,188.43600463867188,189.22999572753906,186.3300018310547,186.4600067138672,-0.010518838117182683,188.45020294189453,189.45251537504652,188.63023732503254,,,,False,False,False,0.0100250244140625,0.19142877487911392,-0.02633310953777368,,,
2022-06-06 12:30:00-04:00,186.45030212402344,188.29989624023438,185.64199829101562,187.88999938964844,0.00766916563494302,188.3789520263672,189.66543433779762,188.6595708211263,,,,True,False,True,-0.07125091552734375,0.2129189627511039,0.029333496093755684,,,
2022-06-06 13:30:00-04:00,187.89559936523438,190.17999267578125,187.69000244140625,188.0207061767578,0.0006956559025705911,188.32230186462402,189.7940390450614,188.61361440022787,,,,True,False,True,-0.05665016174316406,0.1286047072637757,-0.04595642089842045,,,
2022-06-06 14:30:00-04:00,188.0,188.3300018310547,186.4600067138672,187.11129760742188,-0.004836746908508105,188.1199016571045,189.8974340529669,188.58399098714193,,,,False,False,True,-0.20240020751953125,0.1033950079055046,-0.029623413085943184,,,
2022-06-06 15:30:00-04:00,187.08009338378906,188.24000549316406,186.80999755859375,187.89999389648438,0.004215118483744673,188.13427543640137,190.13124302455358,188.58232421875,,,,True,False,False,0.014373779296875,0.2338089715866829,-0.0016667683919422416,,,
2022-06-07 09:30:00-04:00,184.0,187.44000244140625,181.8800048828125,186.77000427246094,-0.006013782122025857,188.08302688598633,190.0177190871466,188.55999094645182,,,,False,False,True,-0.05124855041503906,-0.1135239374069954,-0.022333272298169504,,,
2022-06-07 10:30:00-04:00,186.77999877929688,189.3300018310547,186.13999938964844,186.7899932861328,0.00010702475351842544,187.4230251312256,189.68390909830728,188.56265716552736,,,,True,False,True,-0.6600017547607422,-0.333809988839306,0.0026662190755359916,,,
2022-06-07 11:30:00-04:00,186.7993927001953,187.25999450683594,185.5,186.52000427246094,-0.0014454147619048507,187.1827507019043,189.30534290132067,188.5851572672526,,,,False,False,True,-0.24027442932128906,-0.3785661969866112,0.022500101725256627,,,
2022-06-07 12:30:00-04:00,186.5,188.62989807128906,185.9600067138672,188.3300018310547,0.009704039873116077,187.41650009155273,188.96682884579613,188.6758275349935,,,,True,False,False,0.2337493896484375,-0.3385140555245414,0.09067026774087594,,,
2022-06-07 13:30:00-04:00,188.33389282226562,188.85000610351562,187.52000427246094,188.5500030517578,0.0011681687387252726,187.4990005493164,188.641353062221,188.8794942220052,,,,True,False,False,0.08250045776367188,-0.3254757835751434,0.20366668701171875,,,
2022-06-07 14:30:00-04:00,188.5500030517578,188.69000244140625,187.19000244140625,188.38999938964844,-0.0008486006869247165,187.54516220092773,188.37230573381697,189.04520416259766,,,,False,False,False,0.046161651611328125,-0.2690473284040138,0.1657099405924498,,,
2022-06-07 15:30:00-04:00,188.3800048828125,190.0,188.22999572753906,189.24000549316406,0.004511949181323249,187.8112506866455,188.0537349155971,189.17587076822917,,,,True,False,False,0.26608848571777344,-0.3185708182198823,0.130666605631518,,,
2022-06-08 09:30:00-04:00,187.99000549316406,191.8000030517578,186.50999450683594,190.05999755859375,0.004333079907141046,188.08125114440918,188.073973156157,189.3465372721354,188.12305053710938,,,True,True,False,0.2700004577636719,0.020238240559905307,0.17066650390623295,,,
2022-06-08 10:30:00-04:00,190.05999755859375,191.3000030517578,188.33009338378906,189.523193359375,-0.0028243933816386457,188.42539978027344,188.2236582438151,189.5643102010091,188.21331451416015,,,False,True,False,0.3441486358642578,0.1496850876580993,0.2177729288736998,0.09026397705076761,,
2022-06-08 11:30:00-04:00,189.47000122070312,189.75,186.74769592285156,187.2823944091797,-0.011823349482858792,188.4869499206543,188.16758146740142,189.50192311604818,188.26951232910156,,,False,True,False,0.061550140380859375,-0.05607677641367559,-0.062387084960931816,0.05619781494141307,,
2022-06-08 12:30:00-04:00,187.25999450683594,187.3300018310547,185.35000610351562,187.00999450683594,-0.001454487503767199,188.54819869995117,188.09787132626488,189.2755894978841,188.30471435546875,,,False,True,False,0.061248779296875,-0.0697101411365395,-0.2263336181640625,0.0352020263671875,,
2022-06-08 13:30:00-04:00,187.00999450683594,187.8699951171875,185.85000610351562,186.43679809570312,-0.0030650576331194834,188.31154823303223,187.9886474609375,189.00781962076823,188.31425018310546,,,False,False,False,-0.2366504669189453,-0.1092238653273796,-0.2677698771158816,0.009535827636710792,,
2022-06-08 14:30:00-04:00,186.4600067138672,187.07000732421875,185.47999572753906,186.54539489746094,0.0005824858765384189,188.06097221374512,187.9296184721447,188.71137288411458,188.3056381225586,,,True,False,False,-0.2505760192871094,-0.059028988792789505,-0.2964467366536496,-0.008612060546852263,,
2022-06-08 15:30:00-04:00,186.5500030517578,187.1999969482422,185.88999938964844,186.47999572753906,-0.0003505804576833249,187.82222175598145,187.89628528413317,188.41453959147137,188.26713806152344,,,False,False,True,-0.23875045776367188,-0.033333188011539505,-0.296833292643214,-0.038500061035165345,,
2022-06-09 09:30:00-04:00,186.0,188.83999633789062,184.35000610351562,188.75999450683594,0.012226505960607703,187.76222038269043,187.73866562616257,188.23853963216146,188.27533782958983,,,True,False,False,-0.060001373291015625,-0.1576196579705993,-0.1759999593099053,0.008199768066390334,,
2022-06-09 10:30:00-04:00,188.85000610351562,189.3300018310547,185.14999389648438,185.5399932861328,-0.01705870584027014,187.1972198486328,187.6004653204055,187.89220631917317,188.2411376953125,,,False,False,True,-0.5650005340576172,-0.1382003057570671,-0.3463333129882926,-0.034200134277341476,,
2022-06-09 11:30:00-04:00,185.5500030517578,187.07000732421875,185.36000061035156,186.15420532226562,0.0033104023841674657,186.77609634399414,187.58590334937685,187.77618001302082,188.2240219116211,,,True,False,True,-0.4211235046386719,-0.014561971028655307,-0.11602630615234943,-0.01711578369139488,,
2022-06-09 12:30:00-04:00,186.1199951171875,187.0792999267578,185.72999572753906,185.87539672851562,-0.0014977292254415575,186.60022163391113,187.4899698893229,187.75936635335287,188.15354187011718,,,False,False,True,-0.1758747100830078,-0.0959334600539421,-0.016813659667946013,-0.07048004150391307,,
2022-06-09 13:30:00-04:00,185.85000610351562,185.85000610351562,184.27999877929688,185.2100067138672,-0.0035797637899344092,186.37522315979004,187.3561270577567,187.65103302001953,188.09774200439452,,,False,False,True,-0.22499847412109375,-0.13384283156619858,-0.10833333333334849,-0.055799865722661934,,
2022-06-09 14:30:00-04:00,185.24000549316406,185.2711944580078,181.9600067138672,182.0800018310547,-0.016899761186489615,185.83062362670898,187.11654154459634,187.43790283203126,187.98034210205077,,,False,False,True,-0.5445995330810547,-0.23958551316036392,-0.21313018798826988,-0.11739990234374886,,
2022-06-09 15:30:00-04:00,182.08999633789062,182.3300018310547,180.41000366210938,180.42999267578125,-0.009062000981329144,185.06619834899902,186.76082720075334,187.16121927897134,187.84014190673827,,,False,False,True,-0.7644252777099609,-0.3557143438430046,-0.276683553059911,-0.14020019531250227,,
2022-06-10 09:30:00-04:00,176.0,176.97000122070312,170.17999267578125,171.23060607910156,-0.050985905725830616,183.16002464294434,186.02085585821243,186.60940602620443,187.53055389404298,,,False,False,True,-1.9061737060546875,-0.7399713425409118,-0.5518132527669195,-0.30958801269528635,,
2022-06-10 10:30:00-04:00,171.21339416503906,172.27999877929688,168.8300018310547,169.07000732421875,-0.01261806405032928,180.6987762451172,185.17704700288317,186.005739847819,187.1950540161133,,,False,False,True,-2.4612483978271484,-0.8438088553292573,-0.6036661783854242,-0.33549987792969205,,
2022-06-10 11:30:00-04:00,169.10060119628906,171.05499267578125,168.69000244140625,170.17970275878906,0.006563526270169762,178.77873992919922,184.39893740699404,185.27606302897135,186.8864501953125,,,True,False,True,-1.9200363159179688,-0.7781095958891342,-0.7296768188476506,-0.3086038208007835,,
2022-06-10 12:30:00-04:00,170.21949768066406,171.33999633789062,169.9801025390625,171.22000122070312,0.006112940879845041,176.9119644165039,183.5841754731678,184.70198974609374,186.66205017089842,,,True,False,True,-1.8667755126953125,-0.8147619338262473,-0.5740732828776061,-0.2244000244140807,,
2022-06-10 13:30:00-04:00,171.22999572753906,172.5,170.4199981689453,170.95989990234375,-0.0015191059251548067,175.04752731323242,182.74655151367188,184.18531951904296,186.4128741455078,,,False,False,True,-1.8644371032714844,-0.8376239594959145,-0.5166702270507812,-0.249176025390625,,
2022-06-10 14:30:00-04:00,170.97000122070312,172.3800048828125,170.5399932861328,171.85690307617188,0.005246863003198543,173.3783893585205,181.95926121303015,183.65088297526043,186.14361206054687,,,True,False,True,-1.669137954711914,-0.7872903006417289,-0.5344365437825331,-0.2692620849609284,,
2022-06-10 15:30:00-04:00,171.8300018310547,171.86000061035156,169.5,169.72999572753906,-0.012376036752449249,171.83463859558105,181.03021312895277,183.04119262695312,185.83941192626952,,,False,False,True,-1.5437507629394531,-0.9290480840773796,-0.6096903483073106,-0.3042001342773517,,
2022-06-13 09:30:00-04:00,161.25,163.1199951171875,157.89999389648438,158.32000732421875,-0.06722434861564675,169.07089042663574,179.51878502255394,182.08148295084635,185.34601196289063,,,False,False,True,-2.7637481689453125,-1.5114281063988244,-0.9597096761067689,-0.49339996337889147,,
2022-06-13 10:30:00-04:00,158.2949981689453,159.17999267578125,156.60000610351562,157.74000549316406,-0.0036634777932198492,167.38456535339355,178.00529988606772,181.076150004069,184.71773193359374,,,False,False,True,-1.6863250732421875,-1.5134851364862243,-1.0053329467773438,-0.6282800292968886,,
2022-06-13 11:30:00-04:00,157.74000549316406,159.77999877929688,157.67999267578125,159.7093963623047,0.01248504374640702,166.2144889831543,176.69229997907365,180.17412974039715,184.03591979980467,,,True,False,True,-1.1700763702392578,-1.3129999069940652,-0.902020263671858,-0.6818121337890659,,
2022-06-13 12:30:00-04:00,159.6999969482422,161.5500030517578,158.5500030517578,158.8686065673828,-0.005264497982413796,164.80060195922852,175.35223388671875,179.24341684977213,183.32389404296876,,,False,False,True,-1.4138870239257812,-1.3400660923549026,-0.930712890625017,-0.7120257568359136,,
2022-06-13 13:30:00-04:00,158.88999938964844,160.1300048828125,158.57000732421875,158.60000610351562,-0.0016907082504891147,163.22310256958008,174.02667236328125,178.31275024414063,182.58711822509767,,,False,False,True,-1.5774993896484375,-1.3255615234375,-0.9306666056315009,-0.7367758178710915,,
2022-06-13 14:30:00-04:00,158.55999755859375,159.07000732421875,156.72000122070312,156.7711944580078,-0.011530968317328916,161.4495143890381,172.60885329473587,177.2607899983724,181.8148422241211,,,False,False,True,-1.7735881805419922,-1.4178190685453842,-1.0519602457682424,-0.772276000976575,,
2022-06-13 15:30:00-04:00,156.7799072265625,157.35000610351562,156.05999755859375,156.4499969482422,-0.0020488298942676897,159.52365112304688,171.1788533528646,176.19078979492187,181.06304229736327,,,False,False,True,-1.925863265991211,-1.429999941871273,-1.070000203450519,-0.7517999267578261,,
2022-06-14 09:30:00-04:00,157.30999755859375,159.17999267578125,154.1199951171875,155.66000366210938,-0.005049493777837255,157.76490211486816,169.60266331263952,175.09978993733725,180.25764251708983,,,False,False,True,-1.758749008178711,-1.5761900402250717,-1.0909998575846203,-0.805399780273433,,
2022-06-14 10:30:00-04:00,155.69500732421875,158.3699951171875,155.1999969482422,157.8699951171875,0.014197554947225521,157.70865058898926,168.28504435221353,174.0541229248047,179.62234252929687,,,True,False,True,-0.05625152587890625,-1.317618960425989,-1.0456670125325616,-0.6352999877929619,,
2022-06-14 11:30:00-04:00,157.85000610351562,159.3300018310547,157.306396484375,157.6739959716797,-0.0012415224651290968,157.7003993988037,166.92884390694755,172.9745895385742,179.04822631835938,,,False,False,True,-0.008251190185546875,-1.3562004452659835,-1.0795333862304801,-0.5741162109374898,,
2022-06-14 12:30:00-04:00,157.72000122070312,160.66000366210938,157.1699981689453,159.94000244140625,0.014371465984369225,157.7292251586914,165.69382513137091,171.9884831746419,178.47782623291016,,,True,False,False,0.028825759887695312,-1.2350187755766342,-0.9861063639322936,-0.5704000854492222,,
2022-06-14 13:30:00-04:00,159.89999389648438,160.0500030517578,157.7100067138672,158.7899932861328,-0.007190253455790385,157.71939849853516,164.43572925385973,171.03873647054036,177.88414794921874,,,False,False,True,-0.00982666015625,-1.258095877511181,-0.9497467041015568,-0.5936782836914176,,
2022-06-14 14:30:00-04:00,158.7884979248047,158.99989318847656,155.9600067138672,157.39999389648438,-0.00875369638150758,157.56939697265625,163.26049078078498,170.0517364501953,177.25753784179688,,,False,False,True,-0.15000152587890625,-1.1752384730747565,-0.9870000203450502,-0.6266101074218682,,
2022-06-14 15:30:00-04:00,157.38870239257812,159.0,157.33999633789062,158.44000244140625,0.0066074243027343105,157.77799797058105,162.21334838867188,169.1185099283854,176.6706378173828,,,True,False,False,0.2086009979248047,-1.047142392113102,-0.9332265218098996,-0.5869000244140636,,
2022-06-15 09:30:00-04:00,160.67990112304688,163.86000061035156,160.60000610351562,162.08999633789062,0.023037072962897698,158.4829978942871,161.77808125813803,168.30332997639974,176.168837890625,,,True,False,False,0.7049999237060547,-0.4352671305338447,-0.8151799519856695,-0.5017999267577977,,
2022-06-15 10:30:00-04:00,162.05999755859375,163.0800018310547,160.57049560546875,161.86000061035156,-0.0014189384461432697,159.25799751281738,161.43474760509673,167.4826634724935,175.56463775634765,,,False,False,False,0.7749996185302734,-0.3433336530412987,-0.8206665039062386,-0.6042001342773631,,
2022-06-15 11:30:00-04:00,161.89999389648438,163.3699951171875,161.4600067138672,163.11000061035156,0.007722723312037605,159.9129981994629,161.0980951218378,166.627663675944,175.05799377441406,,,True,False,False,0.6550006866455078,-0.3366524832589448,-0.8549997965494924,-0.5066439819335926,,
2022-06-15 12:30:00-04:00,163.10000610351562,163.24000549316406,161.77999877929688,163.02000427246094,-0.0005517524220088887,160.58124923706055,160.70761907668341,165.8769973754883,174.58919372558594,,,False,False,False,0.6682510375976562,-0.3904760451543723,-0.7506663004557197,-0.46880004882811477,,
2022-06-15 13:30:00-04:00,163.01499938964844,165.1898956298828,159.25999450683594,161.36500549316406,-0.010152120819054922,160.75937461853027,160.25071934291296,165.05069071451823,174.05869384765626,,,False,True,False,0.17812538146972656,-0.4568997337704559,-0.8263066609700616,-0.5304998779296852,,
2022-06-15 14:30:00-04:00,161.25999450683594,168.13999938964844,159.3000030517578,167.25,0.036470079053696924,161.81687545776367,160.03134300595238,164.42984415690105,173.6432797241211,,,True,True,False,1.0575008392333984,-0.219376336960579,-0.6208465576171704,-0.4154141235351574,,
2022-06-15 15:30:00-04:00,167.25,168.67999267578125,165.00999450683594,165.27000427246094,-0.011838539477064702,162.80062675476074,159.81896246047248,163.76517740885416,173.20645385742188,,,False,True,False,0.9837512969970703,-0.2123805454799026,-0.6646667480468977,-0.4368258666992233,,
2022-06-16 09:30:00-04:00,158.60000610351562,159.42320251464844,155.35000610351562,156.68099975585938,-0.05196953043240615,162.58075141906738,159.74091448102678,162.91854400634764,172.5820739746094,,,False,False,False,-0.21987533569335938,-0.07804797944569941,-0.8466334025065123,-0.6243798828124909,,
2022-06-16 10:30:00-04:00,156.67999267578125,157.2100067138672,154.67999267578125,156.77999877929688,0.0006318508535927414,161.91700172424316,159.69519987560454,162.13021087646484,171.9822738647461,,,True,False,False,-0.6637496948242188,-0.04571460542223349,-0.7883331298828011,-0.5998001098632812,,
2022-06-16 11:30:00-04:00,156.75,156.9600067138672,154.5500030517578,155.75,-0.0065697077900020995,161.15325164794922,159.50665719168526,161.61419067382812,171.36147399902345,,,False,False,False,-0.7637500762939453,-0.1885426839192803,-0.5160202026367244,-0.6207998657226597,,
2022-06-16 12:30:00-04:00,155.7100067138672,156.8699951171875,155.04859924316406,156.43499755859375,0.004398058161115603,160.3188762664795,159.3907710484096,161.19302368164062,170.75977386474608,,,True,False,False,-0.8343753814697266,-0.1158861432756737,-0.4211669921874943,-0.6017001342773654,,
2022-06-16 13:30:00-04:00,156.38999938964844,156.76499938964844,154.2899932861328,154.29010009765625,-0.013711110009984262,159.2276382446289,159.18553742908296,160.66337025960286,170.07897583007812,,,False,False,False,-1.091238021850586,-0.2052336193266342,-0.529653422037768,-0.6807980346679585,,
2022-06-16 14:30:00-04:00,154.39500427246094,156.42999267578125,154.00999450683594,156.05999755859375,0.011471231529548875,158.56451225280762,159.15167091006325,160.1580368041992,169.42917572021486,,,True,False,True,-0.6631259918212891,-0.033866519019710495,-0.5053334554036439,-0.6498001098632642,,
2022-06-16 15:30:00-04:00,156.05999755859375,156.25,154.75,156.02499389648438,-0.00022429618516583982,157.16138648986816,159.13143266950334,159.66020660400392,168.78187561035156,,,False,False,True,-1.4031257629394531,-0.020238240559905307,-0.49783020019529545,-0.6473001098632949,,
2022-06-17 09:30:00-04:00,156.47999572753906,159.9499969482422,154.35220336914062,155.1199951171875,-0.005800344910747435,155.89263534545898,159.10571797688803,159.10230967203776,168.09947540283204,,,False,False,True,-1.2687511444091797,-0.025714692615309787,-0.5578969319661553,-0.682400207519521,,
2022-06-17 10:30:00-04:00,155.13999938964844,157.91000366210938,153.27999877929688,157.38760375976562,0.01461841615495807,155.98096084594727,159.08274695986793,158.6908966064453,167.44602752685546,177.78453903198243,,True,False,False,0.08832550048828125,-0.022971017020097406,-0.4114130655924555,-0.6534478759765818,,
2022-06-17 11:30:00-04:00,157.4499969482422,157.8000030517578,156.05459594726562,157.3000030517578,-0.0005565921706357502,156.04596138000488,159.06493777320497,158.65689646402996,166.80156372070311,177.50743911743163,,False,False,False,0.06500053405761719,-0.01780918666295861,-0.03400014241535132,-0.6444638061523449,-0.27709991455080285,
2022-06-17 12:30:00-04:00,157.3524932861328,159.77000427246094,157.0803985595703,158.9272003173828,0.010344546942504529,156.44311141967773,159.01670910063245,158.69646962483725,166.2344598388672,177.25198608398438,,True,False,False,0.39715003967285156,-0.04822867257252028,0.03957316080729356,-0.5671038818359193,-0.2554530334472531,
2022-06-17 13:30:00-04:00,158.92999267578125,159.55999755859375,158.10000610351562,158.64999389648438,-0.0017442352243344228,156.71998596191406,159.01004246303015,158.6611562093099,165.66725982666014,176.98598709106446,,False,False,False,0.2768745422363281,-0.006666637602307901,-0.03531341552735512,-0.5672000122070529,-0.26599899291991846,
2022-06-17 14:30:00-04:00,158.64999389648438,159.32989501953125,156.85000610351562,158.64999389648438,0.0,157.26497268676758,159.06956627255394,158.65386912027995,165.1115237426758,176.71288696289062,,False,False,False,0.5449867248535156,0.05952380952379599,-0.007287089029944127,-0.5557360839843568,-0.2731001281738372,
2022-06-17 15:30:00-04:00,158.63999938964844,159.5500030517578,157.44000244140625,158.77999877929688,0.0008194446127576249,157.60497283935547,159.08575657435827,158.6598688761393,164.5562158203125,176.43092697143555,,True,False,False,0.3400001525878906,0.01619030180432901,0.005999755859363631,-0.5553079223632835,-0.2819599914550679,
2022-06-21 09:30:00-04:00,165.0,170.07000732421875,164.07000732421875,168.47000122070312,0.06102785310431513,159.1605987548828,159.38956633068267,159.0498291015625,164.19601593017578,176.23157699584962,,True,False,False,1.5556259155273438,0.303809756324398,0.3899602254231809,-0.3601998901367267,-0.19934997558593182,
2022-06-21 10:30:00-04:00,168.49000549316406,170.0800018310547,168.25,169.40240478515625,0.00553453764882228,160.9458999633789,159.74872843424478,159.48157602945963,163.8088641357422,176.04210098266603,,True,True,False,1.7853012084960938,0.3591621035621131,0.4317469278971373,-0.38715179443357783,-0.18947601318359375,
2022-06-21 11:30:00-04:00,169.41000366210938,169.89990234375,166.92999267578125,167.41000366210938,-0.011761350882673272,162.19869995117188,159.95349048432848,159.8732426961263,163.44626434326173,175.8437010192871,,False,True,False,1.2527999877929688,0.2047620500837013,0.39166666666667993,-0.3625997924804665,-0.1983999633789324,
2022-06-21 12:30:00-04:00,167.4499969482422,169.22999572753906,167.24000549316406,168.30999755859375,0.005375986361608742,163.57494926452637,160.2053949265253,160.22124277750652,163.08938018798827,175.6567010498047,,True,True,False,1.3762493133544922,0.2519044421968033,0.34800008138020644,-0.3568841552734625,-0.18699996948240027,
2022-06-21 13:30:00-04:00,168.32000732421875,168.889892578125,166.8300018310547,167.07000732421875,-0.007367299936792637,164.59280014038086,160.47706168038505,160.5344431559245,162.71327239990234,175.43340713500976,,False,True,False,1.0178508758544922,0.2716667538597619,0.31320037841797443,-0.3761077880859318,-0.22329391479493665,
