Date,open,high,low,close,return_close,MA_8,MA_21,MA_30,MA_50,MA_100,MA_200,positive_returns,MA_UP,MA_DOWN,Derivada_8,Derivada_21,Derivada_30,Derivada_50,Derivada_100,Derivada_200,UP_series
2013-06-24 00:00:00-04:00,2866.5,2870.75,2817.75,2844.0,-0.017786219996546393,2931.90625,,,,,,False,False,False,-9.53125,,,,,,0
2013-06-25 00:00:00-04:00,2846.25,2873.75,2830.75,2858.25,0.005010548523206815,2918.90625,,,,,,True,False,False,-13.0,,,,,,0
2013-06-26 00:00:00-04:00,2857.0,2892.75,2845.75,2883.0,0.008659144581474765,2911.53125,2946.75,,,,,True,False,True,-7.375,,,,,,0
2013-06-27 00:00:00-04:00,2885.75,2918.25,2882.25,2899.5,0.00572320499479706,2902.71875,2942.1785714285716,,,,,True,False,True,-8.8125,-4.5714285714284415,,,,,0
2013-06-28 00:00:00-04:00,2899.0,2922.0,2884.25,2901.25,0.0006035523366096918,2891.1875,2937.0,,,,,True,False,True,-11.53125,-5.1785714285715585,,,,,0
2013-07-01 00:00:00-04:00,2902.75,2946.75,2894.25,2917.0,0.005428694528220701,2885.625,2933.9880952380954,,,,,True,False,True,-5.5625,-3.0119047619045887,,,,,0
2013-07-02 00:00:00-04:00,2919.25,2941.25,2907.25,2923.25,0.0021426122728831487,2890.21875,2931.0238095238096,,,,,True,False,False,4.59375,-2.9642857142857792,,,,,0
2013-07-03 00:00:00-04:00,2923.25,2949.0,2897.0,2936.5,0.004532626357649949,2895.34375,2929.2023809523807,,,,,True,False,False,5.125,-1.8214285714288962,,,,,0
2013-07-05 00:00:00-04:00,2937.75,2971.25,2927.75,2956.5,0.006810829218457437,2909.40625,2930.059523809524,,,,,True,False,False,14.0625,0.857142857143117,,,,,0
2013-07-08 00:00:00-04:00,2961.5,2978.25,2948.75,2958.75,0.0007610350076103778,2921.96875,2930.5,,,,,True,False,False,12.5625,0.44047619047614717,,,,,0
2013-07-09 00:00:00-04:00,2961.0,2985.0,2959.0,2974.25,0.005238698774820527,2933.375,2930.2023809523807,,,,,True,True,False,11.40625,-0.29761904761926417,,,,,1
2013-07-10 00:00:00-04:00,2977.25,3014.0,2969.0,2996.25,0.007396822728418906,2945.46875,2930.6428571428573,2944.8333333333335,,,,True,True,False,12.09375,0.4404761904766019,,,,,1
2013-07-11 00:00:00-04:00,3011.5,3058.0,3011.5,3055.0,0.019607843137254832,2964.6875,2935.0,2946.8166666666666,,,,True,True,False,19.21875,4.357142857142662,1.9833333333331211,,,,1
2013-07-12 00:00:00-04:00,3053.0,3070.5,3049.25,3062.0,0.0022913256955809924,2982.8125,2941.75,2948.55,,,,True,True,False,18.125,6.75,1.7333333333335759,,,,1
2013-07-15 00:00:00-04:00,3062.75,3076.5,3062.75,3073.0,0.003592423252775978,3001.53125,2947.0238095238096,2951.641666666667,,,,True,True,False,18.71875,5.273809523809632,3.091666666666697,,,,1
2013-07-16 00:00:00-04:00,3074.0,3080.25,3063.75,3070.75,-0.0007321835340058369,3018.3125,2953.154761904762,2954.483333333333,,,,False,True,False,16.78125,6.130952380952294,2.8416666666662422,,,,1
2013-07-17 00:00:00-04:00,3073.25,3086.5,3065.5,3079.25,0.002768053407148141,3033.65625,2958.3571428571427,2957.9666666666667,,,,True,True,False,15.34375,5.202380952380736,3.483333333333576,,,,1
2013-07-18 00:00:00-04:00,3075.25,3087.0,3046.0,3047.5,-0.01031095234229118,3044.75,2960.9285714285716,2961.6,,,,False,True,False,11.09375,2.5714285714288962,3.633333333333212,,,,1
2013-07-19 00:00:00-04:00,3049.0,3049.0,3030.5,3040.75,-0.002214930270713733,3053.0625,2964.7023809523807,2964.641666666667,,,,False,True,False,8.3125,3.7738095238091773,3.04166666666697,,,,1
2013-07-22 00:00:00-04:00,3043.75,3055.25,3038.5,3047.5,0.0022198470772012424,3059.46875,2972.3690476190477,2966.875,,,,True,True,False,6.40625,7.66666666666697,2.233333333333121,,,,1
2013-07-23 00:00:00-04:00,3049.25,3060.0,3023.5,3026.0,-0.007054963084495491,3055.84375,2978.5833333333335,2968.175,,,,False,False,False,-3.625,6.214285714285779,1.300000000000182,,,,0
2013-07-24 00:00:00-04:00,3038.0,3057.25,3028.75,3048.0,0.007270323859881023,3054.09375,2988.2976190476193,2970.991666666667,,,,True,False,False,-1.75,9.71428571428578,2.816666666666606,,,,0
2013-07-25 00:00:00-04:00,3052.5,3058.25,3027.5,3050.0,0.0006561679790026975,3051.21875,2997.4285714285716,2975.3166666666666,,,,True,False,False,-2.875,9.130952380952294,4.324999999999818,,,,0
2013-07-26 00:00:00-04:00,3053.0,3073.5,3037.5,3070.5,0.006721311475409886,3051.1875,3006.3571428571427,2978.925,,,,True,False,False,-0.03125,8.928571428571104,3.608333333333576,,,,0
2013-07-29 00:00:00-04:00,3070.0,3078.5,3056.75,3065.5,-0.0016283992835043337,3049.46875,3014.2619047619046,2983.0416666666665,,,,False,False,False,-1.71875,7.904761904761926,4.116666666666333,,,,0
2013-07-30 00:00:00-04:00,3066.0,3094.75,3065.5,3085.5,0.006524221171097633,3054.21875,3023.035714285714,2986.891666666667,,,,True,True,False,4.75,8.773809523809632,3.850000000000364,,,,2
2013-07-31 00:00:00-04:00,3082.5,3105.0,3079.25,3083.0,-0.0008102414519526313,3059.5,3030.940476190476,2989.875,,,,False,True,False,5.28125,7.904761904761926,2.983333333333121,,,,2
2013-08-01 00:00:00-04:00,3088.75,3123.5,3088.75,3112.75,0.009649691858579335,3067.65625,3039.964285714286,2994.9166666666665,,,,True,True,False,8.15625,9.023809523809632,5.041666666666515,,,,2
2013-08-02 00:00:00-04:00,3118.25,3138.0,3112.25,3136.0,0.007469279575937682,3081.40625,3049.464285714286,3003.233333333333,,,,True,True,False,13.75,9.5,8.316666666666606,,,,2
2013-08-05 00:00:00-04:00,3136.25,3140.25,3128.0,3136.0,0.0,3092.40625,3058.0119047619046,3011.25,,,,False,True,False,11.0,8.54761904761881,8.016666666666879,,,,2
2013-08-06 00:00:00-04:00,3136.0,3139.5,3106.25,3118.0,-0.005739795918367374,3100.90625,3065.595238095238,3020.383333333333,,,,False,True,False,8.5,7.583333333333485,9.133333333333212,,,,2
2013-08-07 00:00:00-04:00,3117.75,3119.5,3090.75,3116.0,-0.0006414368184733954,3106.59375,3072.345238095238,3028.975,2997.36,,,False,True,False,5.6875,6.75,8.591666666666697,,,,2
2013-08-08 00:00:00-04:00,3117.25,3136.5,3108.5,3127.0,0.003530166880616248,3114.28125,3078.5714285714284,3037.108333333333,2999.99,,,True,True,False,7.6875,6.226190476190368,8.133333333333212,2.6299999999996544,,,2
2013-08-09 00:00:00-04:00,3129.25,3134.75,3107.0,3113.25,-0.004397185801087278,3117.75,3081.345238095238,3044.233333333333,3002.055,,,False,True,False,3.46875,2.773809523809632,7.125,2.0650000000000546,,,2
2013-08-12 00:00:00-04:00,3113.5,3129.5,3094.25,3124.0,0.0034529832168954666,3122.875,3084.2976190476193,3051.6583333333333,3004.93,,,True,True,False,5.125,2.9523809523811906,7.425000000000182,2.875,,,2
2013-08-13 00:00:00-04:00,3126.0,3148.0,3104.75,3137.0,0.004161331626120424,3125.90625,3087.345238095238,3058.991666666667,3007.96,,,True,True,False,3.03125,3.0476190476188094,7.333333333333485,3.0300000000002,,,2
2013-08-14 00:00:00-04:00,3138.75,3143.75,3114.25,3123.25,-0.004383168632451362,3124.3125,3089.845238095238,3065.6583333333333,3010.93,,,False,False,False,-1.59375,2.5,6.666666666666515,2.9699999999998,,,0
2013-08-15 00:00:00-04:00,3113.0,3114.75,3066.5,3071.0,-0.016729368446329995,3116.1875,3089.4523809523807,3070.141666666667,3013.58,,,False,False,False,-8.125,-0.39285714285733775,4.483333333333576,2.650000000000091,,,0
2013-08-16 00:00:00-04:00,3071.75,3090.0,3068.25,3069.75,-0.0004070335395636171,3110.15625,3090.5119047619046,3073.9166666666665,3015.985,,,False,False,False,-6.03125,1.0595238095238528,3.774999999999636,2.4050000000002,,,0
2013-08-19 00:00:00-04:00,3068.5,3100.5,3060.25,3070.5,0.0002443195699974865,3104.46875,3091.9285714285716,3077.641666666667,3017.785,,,True,False,False,-5.6875,1.4166666666669698,3.725000000000364,1.7999999999997272,,,0
2013-08-20 00:00:00-04:00,3071.25,3097.0,3063.5,3081.0,0.0034196384953590897,3098.71875,3093.5238095238096,3081.2,3019.665,,,True,False,False,-5.75,1.5952380952380736,3.558333333332939,1.8800000000001091,,,0
2013-08-21 00:00:00-04:00,3081.75,3098.75,3059.25,3062.5,-0.006004543979227561,3092.375,3095.2619047619046,3083.4083333333333,3021.645,,,False,False,True,-6.34375,1.7380952380949566,2.208333333333485,1.9800000000000182,,,0
2013-08-22 00:00:00-04:00,3060.75,3107.0,3055.5,3101.75,0.012816326530612265,3089.59375,3097.8214285714284,3084.9666666666667,3025.275,,,True,False,True,-2.78125,2.559523809523853,1.558333333333394,3.630000000000109,,,0
2013-08-23 00:00:00-04:00,3103.5,3127.0,3096.5,3121.25,0.006286773595550965,3087.625,3101.214285714286,3086.9416666666666,3028.455,,,True,False,True,-1.96875,3.3928571428573377,1.974999999999909,3.1799999999998363,,,0
2013-08-26 00:00:00-04:00,3120.25,3147.25,3117.25,3121.0,-8.009611533843497e-05,3087.34375,3103.6190476190477,3088.5416666666665,3032.035,,,False,False,True,-0.28125,2.4047619047619264,1.599999999999909,3.5799999999999272,,,0
2013-08-27 00:00:00-04:00,3123.5,3124.75,3052.5,3059.5,-0.019705222685036827,3085.90625,3103.3333333333335,3088.1666666666665,3033.825,,,False,False,True,-1.4375,-0.28571428571422075,-0.375,1.7899999999999636,,,0
2013-08-28 00:00:00-04:00,3061.5,3084.75,3056.0,3068.25,0.0028599444353651915,3085.71875,3102.5119047619046,3087.8,3035.32,,,True,False,True,-0.1875,-0.8214285714288962,-0.3666666666663332,1.4950000000003456,,,0
2013-08-29 00:00:00-04:00,3068.25,3109.0,3064.0,3089.5,0.0069257720198809825,3088.09375,3102.8214285714284,3089.2,3037.88,,,True,False,False,2.375,0.30952380952385283,1.3999999999996362,2.5599999999999454,,,0
2013-08-30 00:00:00-04:00,3093.5,3103.5,3062.0,3073.5,-0.005178831526136962,3087.15625,3100.9523809523807,3090.2916666666665,3041.62,,,False,False,True,-0.9375,-1.8690476190477057,1.091666666666697,3.7399999999997817,,,0
2013-09-03 00:00:00-04:00,3088.75,3113.25,3076.0,3086.5,0.004229705547421414,3090.15625,3098.595238095238,3091.5916666666667,3045.44,,,True,False,False,3.0,-2.3571428571426623,1.300000000000182,3.8200000000001637,,,0
2013-09-04 00:00:00-04:00,3087.75,3132.0,3083.25,3128.25,0.013526648307144118,3093.46875,3098.2261904761904,3095.0,3051.125,,,True,False,False,3.3125,-0.36904761904770567,3.408333333333303,5.684999999999945,,,0
2013-09-05 00:00:00-04:00,3131.5,3137.75,3124.0,3128.0,-7.991688643815831e-05,3094.3125,3098.7023809523807,3097.6666666666665,3056.52,,,False,False,False,0.84375,0.4761904761903679,2.666666666666515,5.394999999999982,,,0
2013-09-06 00:00:00-04:00,3128.5,3150.25,3096.5,3129.5,0.0004795396419436937,3095.375,3099.345238095238,3100.3166666666666,3061.45,,,True,False,False,1.0625,0.6428571428573377,2.650000000000091,4.929999999999836,,,0
2013-09-09 00:00:00-04:00,3132.75,3175.25,3130.5,3165.0,0.011343665122224067,3108.5625,3101.154761904762,3103.4666666666667,3066.76,,,True,True,False,13.1875,1.8095238095238528,3.150000000000091,5.3100000000004,,,3
2013-09-10 00:00:00-04:00,3171.5,3189.25,3167.25,3182.75,0.005608214849921023,3122.875,3104.464285714286,3107.375,3072.39,,,True,True,False,14.3125,3.309523809523853,3.908333333333303,5.629999999999654,,,3
2013-09-11 00:00:00-04:00,3184.25,3188.75,3160.0,3178.5,-0.001335323226769325,3134.0,3107.059523809524,3110.475,3077.62,,,False,True,False,11.125,2.5952380952380736,3.099999999999909,5.230000000000018,,,3
2013-09-12 00:00:00-04:00,3184.25,3186.75,3170.25,3176.0,-0.0007865345288657899,3146.8125,3108.9166666666665,3113.575,3082.675,,,False,True,False,12.8125,1.8571428571426623,3.099999999999909,5.055000000000291,,,3
2013-09-13 00:00:00-04:00,3177.25,3182.5,3161.75,3177.75,0.0005510075566750317,3158.21875,3111.5119047619046,3115.741666666667,3087.5,,,True,True,False,11.40625,2.5952380952380736,2.16666666666697,4.824999999999818,,,3
2013-09-16 00:00:00-04:00,3196.25,3219.25,3163.0,3167.75,-0.003146880654551154,3163.15625,3116.1190476190477,3116.8,3091.725,,,False,True,False,4.9375,4.607142857143117,1.058333333333394,4.224999999999909,,,3
2013-09-17 00:00:00-04:00,3168.75,3196.0,3163.0,3190.75,0.007260673979954335,3171.0,3121.8809523809523,3118.625,3096.365,,,True,True,False,7.84375,5.761904761904589,1.824999999999818,4.639999999999873,,,3
2013-09-18 00:00:00-04:00,3192.75,3236.25,3189.75,3228.75,0.011909425683616748,3183.40625,3129.4166666666665,3122.3166666666666,3101.455,,,True,True,False,12.40625,7.535714285714221,3.691666666666606,5.0900000000001455,,,3
2013-09-19 00:00:00-04:00,3232.0,3245.0,3232.0,3239.25,0.003252032520325132,3192.6875,3136.9523809523807,3126.425,3106.315,,,True,True,False,9.28125,7.535714285714221,4.108333333333576,4.860000000000127,,,3
2013-09-20 00:00:00-04:00,3239.5,3251.5,3234.0,3248.0,0.0027012425715828847,3200.84375,3145.785714285714,3130.4583333333335,3110.175,,,True,True,False,8.15625,8.833333333333485,4.033333333333303,3.8600000000001273,,,3
2013-09-23 00:00:00-04:00,3222.75,3237.0,3198.0,3209.0,-0.01200738916256161,3204.65625,3150.8928571428573,3133.65,3113.115,,,False,True,False,3.8125,5.107142857143117,3.191666666666606,2.9399999999996,,,3
2013-09-24 00:00:00-04:00,3211.0,3230.75,3202.75,3213.25,0.0013244001246495163,3209.3125,3155.2738095238096,3136.625,3115.92,,,True,True,False,4.65625,4.380952380952294,2.974999999999909,2.805000000000291,,,3
2013-09-25 00:00:00-04:00,3215.25,3220.5,3195.75,3200.0,-0.004123550921963703,3212.09375,3159.035714285714,3138.725,3118.505,,,False,True,False,2.78125,3.7619047619045887,2.099999999999909,2.5850000000000364,,,3
2013-09-26 00:00:00-04:00,3202.5,3235.25,3202.25,3226.0,0.008124999999999938,3219.375,3166.964285714286,3142.15,3121.44,,,True,True,False,7.28125,7.9285714285715585,3.425000000000182,2.9349999999999454,,,3
2013-09-27 00:00:00-04:00,3229.75,3233.5,3203.0,3223.0,-0.0009299442033477989,3223.40625,3174.3333333333335,3147.2166666666667,3124.95,,,False,True,False,4.03125,7.369047619047706,5.066666666666606,3.5099999999997635,,,3
2013-09-30 00:00:00-04:00,3211.5,3223.25,3178.25,3209.0,-0.004343779087806365,3220.9375,3180.0238095238096,3151.858333333333,3128.315,,,False,False,False,-2.46875,5.690476190476147,4.641666666666424,3.3650000000002365,,,0
2013-10-01 00:00:00-04:00,3221.25,3251.25,3213.0,3245.5,0.011374259894048055,3221.71875,3188.214285714286,3157.6916666666666,3132.275,,,True,True,False,0.78125,8.190476190476147,5.833333333333485,3.9600000000000364,,,4
2013-10-02 00:00:00-04:00,3251.0,3251.0,3221.0,3237.5,-0.0024649514712679066,3220.40625,3195.404761904762,3162.9083333333333,3136.505,,,False,False,False,-1.3125,7.190476190476147,5.216666666666697,4.230000000000018,,,0
2013-10-03 00:00:00-04:00,3239.75,3248.0,3189.25,3202.25,-0.01088803088803092,3219.5625,3198.9285714285716,3167.5666666666666,3139.59,,,False,False,False,-0.84375,3.523809523809632,4.658333333333303,3.0850000000000364,,,0
2013-10-04 00:00:00-04:00,3201.25,3239.5,3199.5,3234.5,0.010071043797329926,3222.21875,3204.0,3171.991666666667,3143.28,,,True,True,False,2.65625,5.0714285714284415,4.425000000000182,3.6900000000000546,,,5
2013-10-07 00:00:00-04:00,3224.0,3232.75,3201.75,3205.0,-0.009120420466841916,3222.84375,3207.595238095238,3174.7833333333333,3145.97,,,False,True,False,0.625,3.5952380952380736,2.791666666666515,2.6899999999996,,,5
2013-10-08 00:00:00-04:00,3206.5,3214.5,3144.25,3150.75,-0.01692667706708273,3213.4375,3206.9166666666665,3175.775,3147.675,,,False,False,False,-9.40625,-0.6785714285715585,0.9916666666667879,1.705000000000382,,,0
2013-10-09 00:00:00-04:00,3146.25,3164.0,3110.75,3132.5,-0.005792271681345662,3202.125,3204.5238095238096,3178.2083333333335,3148.615,,,False,False,True,-11.3125,-2.392857142856883,2.433333333333394,0.9399999999995998,,,0
2013-10-10 00:00:00-04:00,3132.75,3209.5,3132.75,3193.5,0.01947326416600159,3200.1875,3205.2380952380954,3182.383333333333,3150.825,,,True,False,True,-1.9375,0.7142857142857792,4.174999999999727,2.2100000000000364,,,0
2013-10-11 00:00:00-04:00,3193.5,3230.5,3175.75,3225.5,0.010020353843745111,3197.6875,3207.595238095238,3186.9166666666665,3153.08,,,True,False,True,-2.5,2.3571428571426623,4.533333333333303,2.255000000000109,,,0
2013-10-14 00:00:00-04:00,3205.0,3255.0,3195.0,3248.25,0.007053170051154911,3199.03125,3210.9523809523807,3192.741666666667,3155.325,,,True,False,False,1.34375,3.3571428571426623,5.825000000000273,2.244999999999891,,,0
2013-10-15 00:00:00-04:00,3253.5,3263.5,3234.0,3240.75,-0.0023089355806973355,3203.84375,3214.4285714285716,3197.883333333333,3157.42,,,False,False,False,4.8125,3.4761904761908227,5.141666666666424,2.0950000000002547,,,0
2013-10-16 00:00:00-04:00,3240.5,3276.5,3234.75,3264.0,0.0071742652163850895,3207.53125,3217.9166666666665,3202.4083333333333,3160.34,,,True,False,False,3.6875,3.4880952380949566,4.525000000000091,2.9200000000000728,,,0
2013-10-17 00:00:00-04:00,3260.25,3310.5,3255.25,3301.0,0.011335784313725394,3219.53125,3221.3571428571427,3208.175,3164.04,3080.7,,True,False,False,12.0,3.440476190476147,5.766666666666879,3.699999999999818,,,0
2013-10-18 00:00:00-04:00,3307.5,3348.0,3306.75,3342.0,0.012420478642835464,3243.4375,3226.25,3215.258333333333,3168.34,3084.165,,True,True,False,23.90625,4.892857142857338,7.08333333333303,4.300000000000182,3.4650000000001455,,6
2013-10-21 00:00:00-04:00,3344.75,3362.25,3342.5,3354.0,0.0035906642728904536,3271.125,3231.2976190476193,3221.5583333333334,3173.155,3087.605,,True,True,False,27.6875,5.047619047619264,6.300000000000182,4.815000000000055,3.4400000000000546,,6
2013-10-22 00:00:00-04:00,3353.0,3377.25,3338.0,3356.5,0.0007453786523554662,3291.5,3238.3214285714284,3227.35,3177.805,3091.3675,,True,True,False,20.375,7.023809523809177,5.791666666666515,4.649999999999636,3.762499999999818,,6
2013-10-23 00:00:00-04:00,3356.0,3357.25,3322.25,3340.0,-0.004915834947117559,3305.8125,3244.3571428571427,3232.733333333333,3181.865,3094.9125,,False,True,False,14.3125,6.035714285714221,5.383333333333212,4.059999999999945,3.5450000000000728,,6
2013-10-24 00:00:00-04:00,3342.25,3379.75,3335.5,3371.0,0.009281437125748582,3321.15625,3252.5,3239.233333333333,3186.82,3098.875,,True,True,False,15.34375,8.142857142857338,6.5,4.955000000000382,3.962500000000091,,6
2013-10-25 00:00:00-04:00,3376.75,3392.75,3361.25,3373.75,0.0008157816671610085,3337.78125,3259.535714285714,3245.766666666667,3192.875,3103.2275,,True,True,False,16.625,7.035714285714221,6.533333333333758,6.054999999999836,4.352499999999964,,6
2013-10-28 00:00:00-04:00,3374.25,3391.0,3360.75,3383.25,0.002815857725083415,3352.6875,3267.1666666666665,3252.95,3199.145,3107.565,,True,True,False,14.90625,7.630952380952294,7.183333333332939,6.269999999999982,4.337500000000091,,6
2013-10-29 00:00:00-04:00,3377.75,3392.25,3368.5,3384.0,0.00022168033695413314,3363.0625,3275.5,3259.391666666667,3205.415,3111.6,,True,True,False,10.375,8.333333333333485,6.441666666667061,6.269999999999982,4.0349999999998545,,6
2013-10-30 00:00:00-04:00,3390.25,3401.75,3364.25,3392.25,0.002437943262411313,3369.34375,3282.4880952380954,3264.8416666666667,3211.64,3115.6525,,True,True,False,6.28125,6.988095238095411,5.449999999999818,6.224999999999909,4.0525000000002365,,6
2013-10-31 00:00:00-04:00,3380.0,3394.0,3360.75,3369.0,-0.006853858058810558,3371.21875,3288.75,3269.1666666666665,3217.77,3119.7075,,False,True,False,1.875,6.261904761904589,4.324999999999818,6.130000000000109,4.054999999999836,,6
2013-11-01 00:00:00-04:00,3377.25,3388.5,3357.5,3368.0,-0.00029682398337782523,3372.65625,3296.6428571428573,3273.1666666666665,3223.095,3124.185,,False,True,False,1.4375,7.892857142857338,4.0,5.324999999999818,4.477499999999964,,6
2013-11-04 00:00:00-05:00,3368.0,3387.25,3366.75,3377.5,0.0028206650831354985,3377.34375,3303.4523809523807,3278.7833333333333,3228.22,3128.3375,,True,True,False,4.6875,6.809523809523398,5.616666666666788,5.125,4.1525000000001455,,6
2013-11-05 00:00:00-05:00,3378.0,3390.5,3355.75,3379.75,0.0006661732050332603,3378.4375,3311.7738095238096,3284.3333333333335,3233.395,3132.715,,True,True,False,1.09375,8.321428571428896,5.550000000000182,5.175000000000182,4.377500000000055,,6
2013-11-06 00:00:00-05:00,3380.0,3398.0,3370.25,3376.0,-0.0011095495228936603,3378.71875,3322.5,3290.2,3239.725,3136.775,,False,True,False,0.28125,10.726190476190368,5.866666666666333,6.329999999999927,4.059999999999945,,6
2013-11-07 00:00:00-05:00,3374.0,3387.0,3314.25,3319.5,-0.01673578199052128,3370.75,3331.404761904762,3293.3166666666666,3244.75,3140.035,,False,False,False,-7.96875,8.904761904761926,3.116666666666788,5.025000000000091,3.2599999999997635,,0
2013-11-08 00:00:00-05:00,3321.75,3363.0,3310.0,3360.5,0.012351257719536157,3367.8125,3339.3571428571427,3297.9,3250.17,3144.025,,True,False,False,-2.9375,7.952380952380736,4.583333333333485,5.420000000000073,3.9900000000002365,,0
2013-11-11 00:00:00-05:00,3361.5,3365.5,3345.5,3354.25,-0.0018598422853741692,3363.0625,3345.4880952380954,3302.741666666667,3255.785,3148.7025,,False,False,False,-4.75,6.130952380952749,4.841666666666697,5.614999999999782,4.677499999999782,,0
2013-11-12 00:00:00-05:00,3354.75,3366.75,3343.75,3364.5,0.0030558247000074257,3362.5,3351.0238095238096,3306.7083333333335,3261.345,3153.3925,,True,False,False,-0.5625,5.535714285714221,3.966666666666697,5.559999999999945,4.690000000000055,,0
2013-11-13 00:00:00-05:00,3363.5,3406.75,3338.25,3402.0,0.011145786892554632,3366.75,3358.7023809523807,3312.1916666666666,3266.82,3158.9725,,True,True,False,4.25,7.678571428571104,5.483333333333121,5.475000000000364,5.579999999999927,,7
2013-11-14 00:00:00-05:00,3392.5,3415.75,3386.75,3410.5,0.0024985302763080863,3370.875,3365.6785714285716,3319.133333333333,3272.47,3164.495,,True,True,False,4.125,6.976190476190823,6.941666666666606,5.649999999999636,5.522500000000036,,7
2013-11-15 00:00:00-05:00,3412.25,3421.25,3405.25,3416.5,0.00175927283389532,3375.46875,3371.1785714285716,3325.2,3278.21,3169.83,,True,True,False,4.59375,5.5,6.066666666666606,5.7400000000002365,5.335000000000036,,7
2013-11-18 00:00:00-05:00,3416.5,3425.75,3380.25,3384.0,-0.009512659154105041,3376.46875,3373.1785714285716,3331.1666666666665,3282.59,3174.675,,False,True,False,1.0,2.0,5.966666666666697,4.380000000000109,4.845000000000255,,7
2013-11-19 00:00:00-05:00,3387.75,3400.5,3370.75,3375.5,-0.0025118203309693055,3383.46875,3374.2023809523807,3338.6583333333333,3286.445,3179.4175,,False,True,False,7.0,1.0238095238091773,7.491666666666788,3.855000000000018,4.742499999999836,,7
2013-11-20 00:00:00-05:00,3375.75,3398.5,3358.5,3366.5,-0.0026662716634572314,3384.21875,3374.6785714285716,3346.4583333333335,3290.205,3183.9125,,False,True,False,0.75,0.47619047619082266,7.800000000000182,3.7599999999997635,4.494999999999891,,7
2013-11-21 00:00:00-05:00,3367.75,3406.0,3360.25,3400.5,0.010099509876726476,3390.0,3377.559523809524,3353.358333333333,3294.695,3188.685,,True,True,False,5.78125,2.8809523809522943,6.899999999999636,4.4900000000002365,4.772500000000036,,7
2013-11-22 00:00:00-05:00,3400.75,3422.5,3400.0,3420.0,0.005734450816056391,3396.9375,3379.8928571428573,3359.8416666666667,3299.54,3193.52,,True,True,False,6.9375,2.333333333333485,6.483333333333576,4.8449999999998,4.835000000000036,,7
2013-11-25 00:00:00-05:00,3422.5,3437.25,3420.25,3429.0,0.002631578947368318,3400.3125,3382.5238095238096,3365.866666666667,3304.765,3198.245,,True,True,False,3.375,2.6309523809522943,6.025000000000091,5.224999999999909,4.724999999999909,,7
2013-11-26 00:00:00-05:00,3426.75,3456.0,3422.75,3447.25,0.005322251385243559,3404.90625,3385.5714285714284,3372.75,3309.895,3203.13,,True,True,False,4.59375,3.0476190476188094,6.883333333333212,5.130000000000109,4.885000000000218,,7
