Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-28 18:00:00-04:00,14437.5,14459.75,14400.0,14412.0,7818,0.0,0.0
2023-05-28 19:00:00-04:00,14412.0,14428.5,14409.0,14416.75,3374,0.0,0.0
2023-05-28 20:00:00-04:00,14417.0,14435.75,14415.0,14432.25,1896,0.0,0.0
