1558087266233,7550.5,3.0
1558087266447,7550.4,8.0
1558087266554,7550.7,11.0
1558087266603,7550.6,8.0
1558087266730,7550.5,3.0
1558087266746,7550.6,8.0
1558087266749,7550.5,3.0
1558087266762,7550.6,8.0
1558087268502,7550.5,3.0
1558087268557,7550.4,8.0
1558087269155,7550.2,3.0
1558087269208,7550.1,8.0
1558087269500,7550.0,3.0
1558087269554,7549.9,8.0
1558087269684,7549.7,3.0
1558087270177,7549.6,8.0
1558087270471,7549.5,3.0
1558087270482,7549.6,8.0
1558087270735,7549.5,3.0
1558087270749,7549.6,8.0
1558087272777,7549.2,3.0
1558087272778,7549.6,8.0
1558087272931,7550.0,3.0
1558087272981,7549.9,8.0
1558087274785,7549.7,3.0
1558087274839,7549.6,8.0
1558087274901,7550.0,3.0
1558087274951,7549.9,8.0
1558087275921,7550.1,8.0
1558087277616,7550.0,3.0
1558087277669,7549.9,8.0
1558087278274,7550.1,8.0
1558087278856,7550.0,3.0
1558087278910,7549.9,8.0
1558087279050,7549.7,3.0
1558087279053,7549.9,8.0
1558087280446,7549.7,3.0
1558087280698,7549.6,8.0
1558087281061,7549.5,3.0
1558087281064,7549.2,3.0
1558087281071,7549.5,3.0
1558087281087,7549.2,3.0
1558087281096,7549.5,3.0
1558087281148,7549.4,8.0
1558087281277,7549.2,3.0
1558087281329,7549.1,8.0
1558087282012,7549.5,11.0
1558087282062,7549.4,8.0
1558087282207,7549.7,3.0
1558087282257,7549.6,8.0
1558087282846,7549.5,3.0
1558087282898,7549.4,8.0
1558087284192,7549.7,3.0
1558087284211,7549.5,3.0
1558087284264,7549.4,8.0
1558087285632,7549.7,3.0
1558087285681,7549.6,8.0
1558087285854,7549.5,3.0
1558087285906,7549.4,8.0
1558087286177,7549.7,3.0
1558087286232,7549.6,8.0
1558087286846,7549.5,3.0
1558087286898,7549.4,8.0
1558087287038,7549.7,3.0
1558087287089,7549.6,8.0
1558087287910,7550.0,3.0
1558087287961,7549.9,8.0
1558087288156,7550.1,8.0
1558087288172,7550.0,3.0
1558087288225,7549.9,8.0
1558087288477,7550.1,8.0
1558087288491,7550.0,3.0
1558087288543,7549.9,8.0
1558087288616,7550.1,8.0
1558087291239,7550.0,3.0
1558087291292,7549.9,8.0
1558087291426,7549.7,3.0
1558087291428,7549.9,8.0
1558087291528,7550.1,8.0
1558087292541,7550.0,3.0
1558087292543,7550.1,8.0
1558087292980,7550.0,3.0
1558087293007,7550.1,8.0
1558087293023,7550.0,3.0
1558087293076,7549.9,8.0
1558087293093,7550.1,8.0
1558087293853,7550.0,3.0
1558087293905,7549.9,8.0
1558087295970,7549.7,3.0
1558087296058,7550.0,3.0
1558087296062,7549.7,3.0
1558087296074,7550.0,3.0
1558087296126,7549.9,8.0
1558087297685,7549.7,3.0
1558087297738,7549.6,8.0
1558087299458,7550.1,8.0
1558087299610,7550.0,3.0
1558087299618,7550.1,8.0
1558087302486,7550.0,3.0
1558087302487,7549.7,3.0
1558087302489,7550.0,3.0
1558087302494,7550.1,8.0
1558087302714,7550.4,8.0
1558087302717,7550.7,11.0
1558087305456,7550.5,3.0
1558087305509,7550.4,8.0
1558087308179,7550.2,3.0
1558087308232,7550.1,8.0
1558087308609,7550.4,8.0
1558087309943,7550.7,11.0
1558087311657,7550.5,3.0
1558087311710,7550.4,8.0
1558087312310,7550.7,11.0
1558087312791,7551.0,11.0
1558087312792,7551.2,3.0
1558087312842,7551.1,8.0
1558087312864,7551.5,3.0
1558087312865,7551.6,8.0
1558087312874,7551.5,3.0
1558087312878,7551.2,3.0
1558087313078,7551.0,3.0
1558087313081,7551.2,11.0
1558087313131,7551.1,8.0
1558087313599,7551.2,3.0
1558087313652,7551.1,8.0
1558087316497,7551.0,3.0
1558087316551,7550.9,8.0
1558087316862,7550.7,3.0
1558087316864,7550.9,8.0
1558087317139,7551.2,3.0
1558087317190,7551.1,8.0
1558087317667,7551.0,3.0
1558087317669,7551.1,8.0
1558087318631,7551.0,3.0
1558087318684,7550.9,8.0
1558087319108,7551.2,3.0
1558087319160,7551.1,8.0
1558087320799,7551.0,3.0
1558087320810,7551.1,8.0
1558087321118,7551.0,3.0
1558087321171,7550.9,8.0
1558087321654,7551.2,3.0
1558087321703,7551.0,3.0
1558087321722,7551.2,3.0
1558087321774,7551.1,8.0
1558087322058,7551.0,3.0
1558087322059,7550.7,3.0
1558087322061,7550.5,3.0
1558087322065,7550.7,3.0
1558087322115,7550.6,8.0
1558087322130,7550.5,3.0
1558087322183,7550.4,8.0
1558087325694,7550.2,3.0
1558087325767,7550.1,8.0
1558087325796,7550.0,3.0
1558087325807,7550.1,8.0
1558087326625,7550.4,8.0
1558087329005,7550.2,3.0
1558087329016,7550.4,8.0
1558087329661,7550.2,3.0
1558087329676,7550.4,8.0
1558087329974,7550.2,3.0
1558087330046,7550.4,3.0
1558087330134,7550.2,3.0
1558087330248,7550.4,8.0
1558087330255,7550.2,3.0
1558087330264,7550.4,8.0
1558087332452,7550.2,3.0
1558087332477,7550.0,3.0
1558087332478,7550.2,3.0
1558087332529,7550.1,8.0
1558087332612,7550.4,8.0
1558087334665,7550.2,3.0
1558087334696,7550.4,8.0
1558087336792,7550.2,3.0
1558087336805,7550.4,8.0
1558087337266,7550.2,3.0
1558087337268,7550.4,8.0
1558087339522,7550.2,3.0
1558087339526,7550.4,8.0
1558087340370,7550.7,11.0
1558087340421,7550.6,8.0
1558087341049,7550.5,3.0
1558087341101,7550.4,8.0
1558087343310,7550.7,11.0
1558087343312,7551.0,11.0
1558087343335,7550.7,3.0
1558087343395,7551.0,11.0
1558087343594,7550.7,3.0
1558087343604,7551.0,11.0
1558087343798,7550.7,3.0
1558087343838,7551.0,11.0
1558087343852,7550.7,3.0
1558087344913,7551.0,11.0
1558087349488,7550.7,3.0
1558087349494,7551.0,11.0
1558087350833,7550.7,3.0
1558087351995,7551.0,11.0
1558087354542,7550.7,3.0
1558087354669,7550.6,8.0
1558087354690,7550.5,3.0
1558087354724,7550.6,8.0
1558087355306,7550.5,3.0
1558087355361,7550.4,8.0
1558087357001,7550.2,3.0
1558087357002,7550.4,8.0
1558087357031,7550.2,3.0
1558087357086,7550.1,8.0
1558087357138,7550.4,8.0
1558087357598,7550.7,11.0
1558087357648,7550.6,8.0
1558087358521,7551.0,11.0
1558087361092,7550.7,3.0
1558087361093,7551.0,11.0
1558087366134,7550.7,3.0
1558087366879,7551.0,11.0
1558087370174,7550.7,3.0
1558087370227,7550.6,8.0
1558087371372,7551.0,11.0
1558087373994,7551.2,3.0
1558087373997,7551.0,3.0
1558087374048,7550.9,8.0
1558087381201,7550.7,3.0
1558087381255,7550.6,8.0
1558087381773,7551.0,11.0
1558087381818,7550.7,3.0
1558087381820,7550.5,3.0
1558087381869,7550.4,8.0
1558087383147,7550.2,3.0
1558087384098,7550.4,3.0
1558087384379,7550.7,11.0
1558087384429,7550.6,8.0
1558087387321,7551.0,11.0
1558087387370,7550.9,8.0
1558087387759,7550.7,3.0
1558087387812,7550.6,8.0
1558087391159,7550.5,3.0
1558087391160,7550.2,3.0
1558087391161,7550.5,3.0
1558087391164,7550.2,3.0
1558087391165,7550.5,3.0
1558087391216,7550.4,8.0
1558087392046,7550.2,3.0
1558087392056,7550.4,8.0
1558087392061,7550.2,3.0
1558087392079,7550.4,8.0
1558087394560,7550.2,3.0
1558087394613,7550.1,8.0
1558087396269,7550.4,8.0
1558087397260,7550.2,3.0
1558087397287,7550.4,8.0
1558087397364,7550.2,3.0
1558087397416,7550.1,8.0
1558087397423,7550.4,8.0
1558087398343,7550.2,3.0
1558087398345,7550.0,3.0
1558087398347,7549.7,3.0
1558087398349,7550.0,3.0
1558087398350,7549.7,3.0
1558087398351,7550.0,3.0
1558087398401,7549.9,8.0
1558087398460,7549.7,3.0
1558087398468,7549.9,8.0
1558087400014,7549.7,3.0
1558087400018,7549.9,8.0
1558087400032,7550.1,8.0
1558087400220,7550.0,3.0
1558087400221,7550.1,8.0
1558087400421,7550.0,3.0
1558087400422,7550.1,8.0
1558087401381,7550.2,3.0
1558087401564,7550.1,8.0
1558087402199,7550.0,3.0
1558087402210,7550.1,8.0
1558087402211,7550.0,3.0
1558087402222,7550.1,8.0
1558087402224,7550.0,3.0
1558087402277,7549.9,8.0
1558087402282,7549.7,3.0
1558087402336,7549.6,8.0
1558087402412,7549.5,3.0
1558087402451,7549.6,8.0
1558087402483,7549.5,3.0
1558087402498,7549.6,8.0
1558087403205,7549.5,3.0
1558087403210,7549.6,8.0
1558087404873,7549.5,3.0
1558087404923,7549.6,8.0
1558087405610,7549.5,3.0
1558087405661,7549.4,8.0
1558087406152,7549.7,3.0
1558087406203,7549.6,8.0
1558087407325,7549.5,3.0
1558087407378,7549.4,8.0
1558087407498,7549.7,3.0
1558087407549,7549.6,8.0
1558087408619,7549.5,3.0
1558087408672,7549.4,8.0
1558087413920,7549.2,3.0
1558087414039,7549.5,11.0
1558087414089,7549.4,8.0
1558087414155,7549.2,3.0
1558087414208,7549.1,8.0
1558087415482,7549.0,3.0
1558087415484,7548.7,3.0
1558087415489,7549.0,3.0
1558087415491,7549.1,8.0
1558087415496,7549.3,6.0
1558087415499,7549.2,3.0
1558087415549,7549.1,8.0
1558087415552,7549.5,11.0
1558087415646,7549.4,8.0
1558087415665,7549.2,3.0
1558087415667,7549.4,8.0
1558087415840,7549.2,3.0
1558087415896,7549.1,8.0
1558087415983,7549.0,3.0
1558087416037,7548.9,8.0
1558087416088,7549.2,11.0
1558087416138,7549.1,8.0
1558087416615,7549.5,11.0
1558087416665,7549.4,8.0
1558087418444,7549.2,3.0
1558087418447,7549.4,8.0
1558087419943,7549.7,3.0
1558087419993,7549.6,8.0
1558087420401,7549.5,3.0
1558087420454,7549.4,8.0
1558087421125,7549.7,3.0
1558087421134,7549.5,3.0
1558087421187,7549.4,8.0
1558087422133,7549.7,3.0
1558087422183,7549.6,8.0
1558087422633,7549.5,3.0
1558087422658,7549.2,3.0
1558087422834,7549.7,3.0
1558087422883,7549.6,8.0
1558087422970,7549.5,3.0
1558087422987,7549.6,8.0
1558087422989,7549.5,3.0
1558087423042,7549.4,8.0
1558087423502,7549.2,3.0
1558087423651,7549.5,11.0
1558087423701,7549.4,8.0
1558087424817,7549.2,3.0
1558087424901,7549.5,11.0
1558087424951,7549.4,8.0
1558087425561,7549.2,3.0
1558087425808,7549.5,11.0
1558087425859,7549.4,8.0
1558087425967,7549.2,3.0
1558087426822,7549.5,11.0
1558087426873,7549.4,8.0
1558087427056,7549.2,3.0
1558087427102,7549.4,8.0
1558087429105,7549.7,3.0
1558087429156,7549.6,8.0
1558087429470,7549.5,3.0
1558087429519,7549.6,8.0
1558087429609,7549.5,3.0
1558087429621,7549.6,8.0
1558087429623,7549.5,3.0
1558087429624,7549.6,8.0
1558087430728,7549.5,3.0
1558087430782,7549.4,8.0
1558087431514,7549.7,3.0
1558087431516,7549.8,8.0
1558087431517,7550.0,3.0
1558087431518,7549.7,3.0
1558087431519,7550.0,3.0
1558087431555,7549.7,3.0
1558087431566,7550.0,3.0
1558087431618,7549.9,8.0
1558087431639,7549.7,3.0
1558087431640,7549.5,3.0
1558087431642,7549.7,3.0
1558087431686,7549.9,8.0
1558087431771,7549.7,3.0
1558087431772,7549.9,8.0
1558087433742,7549.7,3.0
1558087433745,7549.5,3.0
1558087433750,7549.7,3.0
1558087433800,7549.6,8.0
1558087433869,7550.0,3.0
1558087433918,7549.9,8.0
1558087434042,7549.7,3.0
1558087434045,7549.2,3.0
1558087434099,7549.1,8.0
1558087434865,7549.0,3.0
1558087434884,7549.1,8.0
1558087436490,7549.5,11.0
1558087436540,7549.4,8.0
1558087438222,7549.2,3.0
1558087438245,7549.4,8.0
1558087438404,7549.2,3.0
1558087438793,7549.1,8.0
1558087439055,7549.0,3.0
1558087439107,7548.9,8.0
1558087440180,7548.7,3.0
1558087440188,7548.9,8.0
1558087440248,7548.7,3.0
1558087440286,7548.9,8.0
1558087440753,7549.2,11.0
1558087440803,7549.1,8.0
1558087441192,7548.7,3.0
1558087441193,7549.1,8.0
1558087441941,7549.5,11.0
1558087441981,7549.2,3.0
1558087442033,7549.1,8.0
1558087442049,7549.0,3.0
1558087442102,7548.9,8.0
1558087443394,7548.7,3.0
1558087443446,7548.6,8.0
1558087443594,7548.9,8.0
1558087444876,7548.7,3.0
1558087445005,7548.9,3.0
1558087445375,7548.5,3.0
1558087445377,7548.7,3.0
1558087445382,7548.5,3.0
1558087445434,7548.4,8.0
1558087446394,7548.0,3.0
1558087446399,7546.5,3.0
1558087446408,7546.7,3.0
1558087446410,7546.2,3.0
1558087446411,7546.7,3.0
1558087446414,7546.2,3.0
1558087446418,7546.7,3.0
1558087446420,7546.5,3.0
1558087446422,7546.7,3.0
1558087446424,7547.0,3.0
1558087446449,7546.7,3.0
1558087446450,7547.0,3.0
1558087446451,7546.7,3.0
1558087446452,7547.0,3.0
1558087446465,7546.7,3.0
1558087446466,7547.0,3.0
1558087446499,7546.7,3.0
1558087446555,7547.1,3.0
1558087446596,7547.0,3.0
1558087446613,7547.1,8.0
1558087446616,7547.4,8.0
1558087446620,7547.2,3.0
1558087446628,7547.4,8.0
1558087446693,7547.2,3.0
1558087446696,7547.4,8.0
1558087446729,7547.2,3.0
1558087446818,7547.1,8.0
1558087446895,7547.0,3.0
1558087446936,7547.1,8.0
1558087447018,7547.0,3.0
1558087447019,7547.1,8.0
1558087447022,7547.4,8.0
1558087447029,7547.2,3.0
1558087447221,7547.1,8.0
1558087447934,7547.4,8.0
1558087448027,7547.2,3.0
1558087448043,7547.4,8.0
1558087449027,7547.2,3.0
1558087449080,7547.1,8.0
1558087449567,7547.4,8.0
1558087450027,7547.2,3.0
1558087450028,7547.4,8.0
1558087451513,7547.2,3.0
1558087451514,7547.4,8.0
1558087451627,7547.7,11.0
1558087451677,7547.6,8.0
1558087451851,7548.0,11.0
1558087451856,7548.2,3.0
1558087451858,7548.5,3.0
1558087451863,7548.6,8.0
1558087451952,7548.9,8.0
1558087452028,7548.7,3.0
1558087452036,7548.5,3.0
1558087452037,7548.7,3.0
1558087452081,7548.6,8.0
1558087452494,7548.5,3.0
1558087452547,7548.4,8.0
1558087453038,7548.2,3.0
1558087453091,7548.1,8.0
1558087454038,7548.0,3.0
1558087454091,7547.9,8.0
1558087454328,7548.2,3.0
1558087454366,7548.0,3.0
1558087454398,7548.2,3.0
1558087454449,7548.1,8.0
1558087455104,7548.5,3.0
1558087455109,7548.6,8.0
1558087455804,7548.9,8.0
1558087455807,7549.2,11.0
1558087455823,7549.5,11.0
1558087455837,7549.2,3.0
1558087455891,7549.1,8.0
1558087456299,7549.0,3.0
1558087456352,7548.9,8.0
1558087456491,7549.2,11.0
1558087456500,7549.0,3.0
1558087456553,7548.9,8.0
1558087458162,7549.2,11.0
1558087458212,7549.1,8.0
1558087459591,7549.5,11.0
1558087459602,7549.7,3.0
1558087459652,7549.6,8.0
1558087459801,7549.5,3.0
1558087459802,7549.0,3.0
1558087459803,7549.2,3.0
1558087459854,7549.1,8.0
1558087459905,7549.0,3.0
1558087459958,7548.9,8.0
1558087460125,7549.2,11.0
1558087460174,7549.1,8.0
1558087460220,7549.7,3.0
1558087460255,7549.8,8.0
1558087460258,7550.1,8.0
1558087460276,7550.0,3.0
1558087460333,7550.4,3.0
1558087461546,7550.2,3.0
1558087461600,7550.1,8.0
1558087463401,7550.0,3.0
1558087463453,7549.9,8.0
1558087464496,7550.1,8.0
1558087464557,7550.0,3.0
1558087464570,7550.1,8.0
1558087466121,7550.0,3.0
1558087466175,7549.9,8.0
1558087466514,7550.1,8.0
1558087468139,7550.0,3.0
1558087468192,7549.9,8.0
1558087468226,7550.1,8.0
1558087468981,7550.4,8.0
1558087468990,7550.2,3.0
1558087469507,7550.1,8.0
1558087471109,7550.4,8.0
1558087472960,7550.7,11.0
1558087473010,7550.6,8.0
1558087473020,7551.0,11.0
1558087473715,7551.2,3.0
1558087473764,7551.1,8.0
1558087474303,7551.0,3.0
1558087474355,7550.9,8.0
1558087475052,7551.2,3.0
1558087475101,7551.1,8.0
1558087475753,7551.0,3.0
1558087475780,7551.1,8.0
1558087476691,7551.2,3.0
1558087476743,7551.1,8.0
1558087478983,7551.2,3.0
1558087478984,7551.5,3.0
1558087479035,7551.4,8.0
1558087479258,7551.2,3.0
1558087480006,7551.5,3.0
1558087480056,7551.4,8.0
1558087480511,7551.9,8.0
1558087480514,7552.1,6.0
1558087480515,7552.5,3.0
1558087480519,7552.2,3.0
1558087480541,7552.5,3.0
1558087480594,7552.4,8.0
1558087480803,7552.7,3.0
1558087480853,7552.6,8.0
1558087480948,7552.5,3.0
1558087480981,7552.6,8.0
1558087481198,7552.5,3.0
1558087481252,7552.4,8.0
1558087481362,7552.2,3.0
1558087481415,7552.1,8.0
1558087481577,7552.5,11.0
1558087481587,7552.2,3.0
1558087481780,7552.0,3.0
1558087481836,7551.9,8.0
1558087483443,7551.7,3.0
1558087484703,7551.9,3.0
1558087484932,7551.7,3.0
1558087485081,7551.6,8.0
1558087485650,7551.9,8.0
1558087486005,7551.7,3.0
1558087486232,7551.6,8.0
1558087486699,7551.5,3.0
1558087486752,7551.4,8.0
1558087487029,7551.6,8.0
1558087487067,7551.5,3.0
1558087487120,7551.4,8.0
1558087487293,7551.2,3.0
1558087487429,7551.5,3.0
1558087487479,7551.4,8.0
1558087489159,7551.7,3.0
1558087489160,7551.9,8.0
1558087489161,7551.7,3.0
1558087489234,7551.5,3.0
1558087489286,7551.4,8.0
1558087490991,7551.2,3.0
1558087492827,7551.3,8.0
1558087492828,7551.6,8.0
1558087493758,7551.9,8.0
1558087493759,7551.7,3.0
1558087493760,7551.9,8.0
1558087494275,7551.7,3.0
1558087494328,7551.6,8.0
1558087496870,7551.5,3.0
1558087496923,7551.4,8.0
1558087496942,7551.6,8.0
1558087498828,7551.5,3.0
1558087498880,7551.4,8.0
1558087500145,7551.6,8.0
1558087500379,7551.5,3.0
1558087500431,7551.4,8.0
1558087501365,7551.6,8.0
1558087502212,7551.5,3.0
1558087502266,7551.4,8.0
1558087502557,7551.2,3.0
1558087502558,7551.4,8.0
1558087502680,7551.2,3.0
1558087502689,7551.0,3.0
1558087502691,7551.2,3.0
1558087502750,7551.1,8.0
1558087504280,7551.5,3.0
1558087504331,7551.4,8.0
1558087505357,7551.6,8.0
1558087509860,7551.7,3.0
1558087509904,7551.9,8.0
1558087510056,7551.7,3.0
1558087510164,7551.6,8.0
1558087511227,7551.5,3.0
1558087511280,7551.4,8.0
1558087511652,7551.2,3.0
1558087511747,7551.4,3.0
1558087513332,7551.2,3.0
1558087513404,7551.5,3.0
1558087513455,7551.4,8.0
1558087513646,7551.2,3.0
1558087514079,7551.5,3.0
1558087514128,7551.4,8.0
1558087514216,7551.2,3.0
1558087514319,7551.5,3.0
1558087514370,7551.4,8.0
1558087514754,7551.2,3.0
1558087515228,7551.5,3.0
1558087515281,7551.4,8.0
1558087515467,7551.2,3.0
1558087515556,7551.4,3.0
1558087517303,7551.6,3.0
1558087517362,7551.5,3.0
1558087517371,7551.6,8.0
1558087518500,7551.5,3.0
1558087518554,7551.4,8.0
1558087518919,7551.5,3.0
1558087518972,7551.4,8.0
1558087521048,7551.2,3.0
1558087521101,7551.1,8.0
1558087522758,7551.0,3.0
1558087522776,7551.1,8.0
1558087523445,7551.5,3.0
1558087523447,7551.2,3.0
1558087523467,7551.5,3.0
1558087523518,7551.4,8.0
1558087528290,7551.2,3.0
1558087528300,7551.4,8.0
1558087538496,7551.2,3.0
1558087538551,7551.1,8.0
1558087544575,7551.0,3.0
1558087544599,7551.1,8.0
1558087544767,7551.0,3.0
1558087544820,7550.9,8.0
1558087548162,7551.2,3.0
1558087548213,7551.1,8.0
1558087548605,7551.0,3.0
1558087548658,7550.9,8.0
1558087550960,7551.2,3.0
1558087551009,7551.1,8.0
1558087551070,7550.7,3.0
1558087551122,7550.6,8.0
1558087552080,7551.0,8.0
1558087552081,7551.2,3.0
1558087552132,7551.1,8.0
1558087554607,7551.0,3.0
1558087554660,7550.9,8.0
1558087556320,7551.2,3.0
1558087556371,7551.1,8.0
1558087560237,7551.0,3.0
1558087560290,7550.9,8.0
1558087560508,7550.7,3.0
1558087560562,7550.6,8.0
1558087562363,7550.5,3.0
1558087562365,7550.2,3.0
1558087562367,7550.5,3.0
1558087562418,7550.4,8.0
1558087562532,7550.7,11.0
1558087562582,7550.6,8.0
1558087563302,7550.5,3.0
1558087563303,7550.6,8.0
1558087563310,7551.0,11.0
1558087563358,7550.9,8.0
1558087565436,7550.7,3.0
1558087565490,7550.6,8.0
1558087565497,7551.0,11.0
1558087565548,7550.9,8.0
1558087567975,7551.2,3.0
1558087567985,7551.5,3.0
1558087568035,7551.4,8.0
1558087568052,7551.6,8.0
1558087568194,7551.9,8.0
1558087568934,7551.7,3.0
1558087568993,7551.6,8.0
1558087569602,7551.5,3.0
1558087569617,7551.6,8.0
1558087570006,7551.5,3.0
1558087570060,7551.4,8.0
1558087572545,7551.2,3.0
1558087572597,7551.1,8.0
1558087572996,7551.0,3.0
1558087573000,7551.1,8.0
1558087574022,7551.0,3.0
1558087574075,7550.9,8.0
1558087576665,7550.7,3.0
1558087576718,7550.6,8.0
1558087576741,7550.5,3.0
1558087576796,7550.4,8.0
1558087577015,7550.7,11.0
1558087577064,7550.6,8.0
1558087582135,7551.0,11.0
1558087582185,7550.9,8.0
1558087584839,7550.5,3.0
1558087584891,7550.4,8.0
1558087586159,7550.2,3.0
1558087586213,7550.1,8.0
